restaurant_name,Review,cusine,rating,place,price
Yumm Roll Mania,91,rolls,3.8,whitefield,200
Yumm Roll Mania,91,momos,3.8,whitefield,200
Yumm Roll Mania,91,chinese,3.8,whitefield,200
Yumm Roll Mania,91,north indian,3.8,whitefield,200
Kava Kitchen & Bar - Fairfield by Marriott,291,north indian,3.2,whitefield,200
Kava Kitchen & Bar - Fairfield by Marriott,291,south indian,3.2,whitefield,200
Kava Kitchen & Bar - Fairfield by Marriott,291,continental,3.2,whitefield,200
Kava Kitchen & Bar - Fairfield by Marriott,291,american,3.2,whitefield,200
Kava Kitchen & Bar - Fairfield by Marriott,291,asian,3.2,whitefield,200
Kava Kitchen & Bar - Fairfield by Marriott,291,desserts,3.2,whitefield,200
Kava Kitchen & Bar - Fairfield by Marriott,291,beverages,3.2,whitefield,200
Häagen Dazs,252,ice cream,4.3,whitefield,200
Häagen Dazs,252,beverages,4.3,whitefield,200
Häagen Dazs,252,desserts,4.3,whitefield,200
Huber & Holly,59,bakery,3.7,marathahalli,200
Huber & Holly,59,desserts,3.7,marathahalli,200
Huber & Holly,59,beverages,3.7,marathahalli,200
McCafe by McDonald's,0,coffee,3.6,kr puram,200
McCafe by McDonald's,0,desserts,3.6,kr puram,200
McCafe by McDonald's,0,beverages,3.6,kr puram,200
The Daily Bowl,23,north indian,3.0,marathahalli,200
Flying Kombucha,15,beverages,4.0,whitefield,200
Cookie Man,100,bakery,4.2,whitefield,200
89 Express Dhaba,85,north indian,3.0,whitefield,200
Pind Da Chula,113,north indian,3.4,marathahalli,200
Litti Chokha Wala,185,bihari,3.5,marathahalli,200
E@t at tripti,67,bengali,3.2,whitefield,200
E@t at tripti,67,north indian,3.2,whitefield,200
E@t at tripti,67,chinese,3.2,whitefield,200
Nawab Ka Kabab,287,north indian,3.7,brookefield,200
Nawab Ka Kabab,287,lebanese,3.7,brookefield,200
Nawab Ka Kabab,287,beverages,3.7,brookefield,200
Roma,78,italian,3.7,brookefield,200
Roma,78,european,3.7,brookefield,200
Roma,78,pizza,3.7,brookefield,200
Roma,78,pasta,3.7,brookefield,200
Roma,78,desserts,3.7,brookefield,200
Shifu's Wok,54,chinese,3.9,whitefield,200
Coastline Kitchen,7,north indian,3.4,whitefield,200
Coastline Kitchen,7,biryani,3.4,whitefield,200
Biryanees,52,biryani,3.2,brookefield,200
Biryanees,52,north indian,3.2,brookefield,200
Biryanees,52,beverages,3.2,brookefield,200
Biryanees,52,desserts,3.2,brookefield,200
Day Night Dhaba,20,fast food,3.7,marathahalli,200
Day Night Dhaba,20,north indian,3.7,marathahalli,200
Day Night Dhaba,20,beverages,3.7,marathahalli,200
Day Night Dhaba,20,desserts,3.7,marathahalli,200
Day Night Dhaba,20,healthy food,3.7,marathahalli,200
Ponnusamy Hotel,54,south indian,3.2,whitefield,200
Ponnusamy Hotel,54,chettinad,3.2,whitefield,200
Ponnusamy Hotel,54,pizza,3.2,whitefield,200
Ponnusamy Hotel,54,mangalorean,3.2,whitefield,200
Sri Curries,11,seafood,3.7,marathahalli,200
Sri Curries,11,biryani,3.7,marathahalli,200
Sri Curries,11,chinese,3.7,marathahalli,200
Sri Curries,11,north indian,3.7,marathahalli,200
Sri Curries,11,andhra,3.7,marathahalli,200
The Daily Bowl,114,north indian,2.9,whitefield,200
The Daily Bowl,114,desserts,2.9,whitefield,200
Gowdru Gammathu,90,biryani,3.3,whitefield,200
Gowdru Gammathu,90,south indian,3.3,whitefield,200
Cafe Factory Co.,421,tea,3.6,brookefield,200
Cafe Factory Co.,421,beverages,3.6,brookefield,200
Cafe Factory Co.,421,fast food,3.6,brookefield,200
Cafe Factory Co.,421,shake,3.6,brookefield,200
Bedouin's Shawarma And More,53,sandwich,3.5,whitefield,200
Bedouin's Shawarma And More,53,fast food,3.5,whitefield,200
Bedouin's Shawarma And More,53,shawarma,3.5,whitefield,200
Pammi Auntie's Kitchen,84,north indian,3.4,marathahalli,200
Pammi Auntie's Kitchen,84,mughlai,3.4,marathahalli,200
Kothu Xpress,41,fast food,4.0,whitefield,200
Kheer Kadamb  Bengali Sweets,152,street food,3.6,marathahalli,200
Kheer Kadamb  Bengali Sweets,152,mithai,3.6,marathahalli,200
Sri Ganesh Fruit Juice Centre,7,juices,4.1,whitefield,200
Sri Ganesh Fruit Juice Centre,7,beverages,4.1,whitefield,200
Hitchki,304,north indian,3.8,kr puram,200
Hitchki,304,chinese,3.8,kr puram,200
Hitchki,304,continental,3.8,kr puram,200
Hitchki,304,biryani,3.8,kr puram,200
Hitchki,304,finger food,3.8,kr puram,200
Hitchki,304,beverages,3.8,kr puram,200
Hitchki,304,desserts,3.8,kr puram,200
Biryani Bowl,189,biryani,3.5,kadugodi post whitefield,200
Tandoor Garage,0,bbq,-,kr puram,200
Tandoor Garage,0,shawarma,-,kr puram,200
Tandoor Garage,0,chinese,-,kr puram,200
Shahi Kadaai,107,mughlai,3.8,marathahalli,200
Shahi Kadaai,107,north indian,3.8,marathahalli,200
The Sweet Tooth,118,desserts,4.3,whitefield,200
The Sweet Tooth,118,bakery,4.3,whitefield,200
Magic Pizza,36,pizza,3.8,whitefield,200
Magic Pizza,36,fast food,3.8,whitefield,200
Kilo Paradise Biriyani,354,biryani,3.1,marathahalli,200
Kilo Paradise Biriyani,354,mughlai,3.1,marathahalli,200
Chai Galli,887,cafe,4.0,brookefield,200
Chai Galli,887,fast food,4.0,brookefield,200
Chai Galli,887,north indian,4.0,brookefield,200
Chai Galli,887,desserts,4.0,brookefield,200
Chai Galli,887,beverages,4.0,brookefield,200
Chai Galli,887,ice cream,4.0,brookefield,200
Chai Galli,887,tea,4.0,brookefield,200
Sai Jagannath Flavour Of Odisha,132,north indian,3.5,marathahalli,200
Juice N Joy,25,juices,4.0,brookefield,200
Juice N Joy,25,shake,4.0,brookefield,200
Juice N Joy,25,healthy food,4.0,brookefield,200
Juice N Joy,25,fast food,4.0,brookefield,200
Senorita's Mexican Kitchen by Little Italy,6,mexican,3.7,kr puram,200
Taishty,2888,north indian,3.6,whitefield,200
Taishty,2888,south indian,3.6,whitefield,200
Taishty,2888,chinese,3.6,whitefield,200
Biryani Paradize,225,andhra,3.7,whitefield,200
Biryani Paradize,225,chinese,3.7,whitefield,200
Biryani Paradize,225,north indian,3.7,whitefield,200
Biryani Paradize,225,biryani,3.7,whitefield,200
Biryani Paradize,225,desserts,3.7,whitefield,200
Fresh Paratha Menu,261,north indian,4.2,whitefield,200
Passport Of Bejing,157,chinese,3.4,kadubeesanahalli,200
Passport Of Bejing,157,momos,3.4,kadubeesanahalli,200
Passport Of Bejing,157,sichuan,3.4,kadubeesanahalli,200
Chinese Lovers,126,chinese,3.2,marathahalli,200
Chinese Lovers,126,momos,3.2,marathahalli,200
Chinese Lovers,126,sichuan,3.2,marathahalli,200
Wowffles,220,waffle,3.5,marathahalli,150
Wowffles,220,desserts,3.5,marathahalli,150
The Sandwich Station,90,sandwich,3.9,whitefield,150
The Sandwich Station,90,burger,3.9,whitefield,150
The Sandwich Station,90,fast food,3.9,whitefield,150
The Sandwich Station,90,rolls,3.9,whitefield,150
The Sandwich Station,90,beverages,3.9,whitefield,150
The Sandwich Station,90,shake,3.9,whitefield,150
Tava Say,102,north indian,4.3,whitefield,150
Tava Say,102,sandwich,4.3,whitefield,150
The Chaat Cult,76,street food,3.4,whitefield,150
The Chaat Cult,76,north indian,3.4,whitefield,150
The Chaat Cult,76,desserts,3.4,whitefield,150
Lot Like Crepes & Cafe,82,continental,3.8,whitefield,150
Lot Like Crepes & Cafe,82,fast food,3.8,whitefield,150
Lot Like Crepes & Cafe,82,juices,3.8,whitefield,150
Lot Like Crepes & Cafe,82,beverages,3.8,whitefield,150
Lot Like Crepes & Cafe,82,pasta,3.8,whitefield,150
Lot Like Crepes & Cafe,82,sandwich,3.8,whitefield,150
Lot Like Crepes & Cafe,82,burger,3.8,whitefield,150
Lot Like Crepes & Cafe,82,desserts,3.8,whitefield,150
Hungry Panda- Deliciously Chinese,9,chinese,3.3,kr puram,150
Hungry Panda- Deliciously Chinese,9,momos,3.3,kr puram,150
DiabeSmart,23,sandwich,3.3,whitefield,150
DiabeSmart,23,street food,3.3,whitefield,150
DiabeSmart,23,north indian,3.3,whitefield,150
DiabeSmart,23,healthy food,3.3,whitefield,150
Donburi,9,chinese,3.6,whitefield,150
Donburi,9,fast food,3.6,whitefield,150
Veg Daawat By Behrouz,0,mughlai,-,brookefield,150
Veg Daawat By Behrouz,0,biryani,-,brookefield,150
Veg Daawat By Behrouz,0,north indian,-,brookefield,150
Chaat Lane,21,street food,3.7,whitefield,150
Lemone,24,fast food,3.3,whitefield,150
Lemone,24,beverages,3.3,whitefield,150
Lemone,24,shake,3.3,whitefield,150
Frozen Bear,26,desserts,4.0,kr puram,150
Frozen Bear,26,ice cream,4.0,kr puram,150
Frozen Bear,26,beverages,4.0,kr puram,150
Frozen Bear,26,fast food,4.0,kr puram,150
Frozen Bear,26,shake,4.0,kr puram,150
Gowdru Hotel,95,south indian,3.3,whitefield,100
Gowdru Hotel,95,mughlai,3.3,whitefield,100
Hyderabadi Spicy Biryani,291,biryani,3.4,marathahalli,100
Hyderabadi Spicy Biryani,291,chinese,3.4,marathahalli,100
Hyderabadi Spicy Biryani,291,mughlai,3.4,marathahalli,100
Hyderabadi Spicy Biryani,291,north indian,3.4,marathahalli,100
Zaikedar Biryani,103,biryani,3.7,brookefield,100
Zaikedar Biryani,103,kebab,3.7,brookefield,100
The Foody Station,469,sandwich,3.5,whitefield,100
The Foody Station,469,fast food,3.5,whitefield,100
The Foody Station,469,beverages,3.5,whitefield,100
The Foody Station,469,shake,3.5,whitefield,100
The Foody Station,469,sichuan,3.5,whitefield,100
Randal Kafi,0,chinese,-,kaggadasapura,100
Randal Kafi,0,north indian,-,kaggadasapura,100
Randal Kafi,0,sandwich,-,kaggadasapura,100
Randal Kafi,0,fast food,-,kaggadasapura,100
Randal Kafi,0,beverages,-,kaggadasapura,100
Randal Kafi,0,shake,-,kaggadasapura,100
Cibo Matto,0,italian,-,whitefield,100
Cibo Matto,0,healthy food,-,whitefield,100
Cibo Matto,0,chinese,-,whitefield,100
Cibo Matto,0,pizza,-,whitefield,100
Cibo Matto,0,pasta,-,whitefield,100
Cibo Matto,0,beverages,-,whitefield,100
Cibo Matto,0,shake,-,whitefield,100
Cibo Matto,0,desserts,-,whitefield,100
The Dripping Cone,207,ice cream,3.5,whitefield,100
The Dripping Cone,207,desserts,3.5,whitefield,100
The Dripping Cone,207,beverages,3.5,whitefield,100
Nazrana Biryani,0,biryani,-,marathahalli,100
Nazrana Biryani,0,mughlai,-,marathahalli,100
Oakleaf,49,asian,3.4,whitefield,100
Oakleaf,49,continental,3.4,whitefield,100
Oakleaf,49,north indian,3.4,whitefield,100
Oakleaf,49,italian,3.4,whitefield,100
Khan's Biryani Zone,37,biryani,3.2,marathahalli,100
Khan's Biryani Zone,37,north indian,3.2,marathahalli,100
Khichdi Centre,45,healthy food,3.4,brookefield,100
Khichdi Centre,45,north indian,3.4,brookefield,100
Sandwich Junction,123,sandwich,4.2,marathahalli,100
Combo Kitchen,272,north indian,3.3,marathahalli,200
Combo Kitchen,272,andhra,3.3,marathahalli,200
51 Indian Restaurant,14,north indian,3.6,brookefield,200
51 Indian Restaurant,14,chinese,3.6,brookefield,200
51 Indian Restaurant,14,desserts,3.6,brookefield,200
Kurtosshhh,184,desserts,4.3,whitefield,200
Kurtosshhh,184,fast food,4.3,whitefield,200
Kurtosshhh,184,beverages,4.3,whitefield,200
MM Bangarpete Pani Puri Center,0,street food,-,kr puram,200
Tashann,113,north indian,3.4,marathahalli,200
Tashann,113,chinese,3.4,marathahalli,200
Tashann,113,continental,3.4,marathahalli,200
Tashann,113,beverages,3.4,marathahalli,200
Tashann,113,shake,3.4,marathahalli,200
Tashann,113,sichuan,3.4,marathahalli,200
Shao - Radisson Blu,464,thai,3.7,marathahalli,200
Shao - Radisson Blu,464,japanese,3.7,marathahalli,200
Shao - Radisson Blu,464,chinese,3.7,marathahalli,200
Shao - Radisson Blu,464,asian,3.7,marathahalli,200
Shao - Radisson Blu,464,beverages,3.7,marathahalli,200
Shao - Radisson Blu,464,sichuan,3.7,marathahalli,200
Bangali Radhuni,29,bengali,4.0,marathahalli,200
Bangali Radhuni,29,north indian,4.0,marathahalli,200
Bangali Radhuni,29,rolls,4.0,marathahalli,200
Bangali Radhuni,29,biryani,4.0,marathahalli,200
Anand Bhavan Resturant,15,north indian,3.4,kr puram,200
Anand Bhavan Resturant,15,chinese,3.4,kr puram,200
Anand Bhavan Resturant,15,street food,3.4,kr puram,200
Anand Bhavan Resturant,15,biryani,3.4,kr puram,200
Anand Bhavan Resturant,15,beverages,3.4,kr puram,200
Hyderabadi Biryani Junction,0,biryani,-,marathahalli,200
Siri Bangarpet Chats & Tiffen Corner,20,street food,4.0,kr puram,200
Chainaama,13,tea,3.4,whitefield,200
Chainaama,13,beverages,3.4,whitefield,200
Momo Company,19,momos,2.7,whitefield,200
Goodness To Go By Smoke House Deli,891,healthy food,4.3,whitefield,200
Goodness To Go By Smoke House Deli,891,european,4.3,whitefield,200
Goodness To Go By Smoke House Deli,891,juices,4.3,whitefield,200
Goodness To Go By Smoke House Deli,891,beverages,4.3,whitefield,200
Goodness To Go By Smoke House Deli,891,salad,4.3,whitefield,200
Goodness To Go By Smoke House Deli,891,desserts,4.3,whitefield,200
Momos & Meals,50,chinese,4.0,whitefield,200
Frizzles Kitchen,79,fast food,4.0,brookefield,200
Frizzles Kitchen,79,burger,4.0,brookefield,200
Frizzles Kitchen,79,wraps,4.0,brookefield,200
Frizzles Kitchen,79,rolls,4.0,brookefield,200
Bangarpet Pani Puri,99,street food,3.6,opposite sai baba mandir shirdi sai nagar munnekollal marathahalli,200
New Gfc Gowdas Biriyani,63,biryani,3.7,brookefield,200
New Gfc Gowdas Biriyani,63,south indian,3.7,brookefield,200
Indian Paratha Company,1,north indian,-,whitefield,200
Indian Paratha Company,1,fast food,-,whitefield,200
Indian Paratha Company,1,beverages,-,whitefield,200
Indian Paratha Company,1,desserts,-,whitefield,200
Indian Paratha Company,1,coffee,-,whitefield,200
Accidental Engineer,663,continental,3.9,whitefield,200
Accidental Engineer,663,italian,3.9,whitefield,200
Bikram Sweets And Snacks,159,street food,4.3,whitefield,200
Bikram Sweets And Snacks,159,mithai,4.3,whitefield,200
Market Cafe,2404,sandwich,4.3,whitefield,200
Market Cafe,2404,chinese,4.3,whitefield,200
Market Cafe,2404,salad,4.3,whitefield,200
Market Cafe,2404,fast food,4.3,whitefield,200
Just Bake Cakes,0,bakery,-,marathahalli,200
Dahi Besar,229,odia,3.4,whitefield,200
Dahi Besar,229,bengali,3.4,whitefield,200
Dahi Besar,229,north indian,3.4,whitefield,200
Dahi Besar,229,street food,3.4,whitefield,200
Veg Khana,60,north indian,3.2,marathahalli,200
Veg Khana,60,chinese,3.2,marathahalli,200
Roti Express,446,north indian,3.6,marathahalli,250
Roti Express,446,chinese,3.6,marathahalli,250
Roti Express,446,beverages,3.6,marathahalli,250
The Raja's,10,biryani,3.9,kadubeesanahalli,250
The Raja's,10,south indian,3.9,kadubeesanahalli,250
The Raja's,10,north indian,3.9,kadubeesanahalli,250
The Raja's,10,kebab,3.9,kadubeesanahalli,250
The Raja's,10,chinese,3.9,kadubeesanahalli,250
Andhra Aromas,32,biryani,3.4,whitefield,250
Andhra Aromas,32,andhra,3.4,whitefield,250
Andhra Aromas,32,mughlai,3.4,whitefield,250
Hyderabadi Traditional Biryani,0,biryani,-,marathahalli,250
Punjabi Food Joint,110,north indian,3.7,kr puram,250
Punjabi Food Joint,110,chinese,3.7,kr puram,250
Punjabi Food Joint,110,biryani,3.7,kr puram,250
House Of Juice,226,juices,4.0,whitefield,250
House Of Juice,226,beverages,4.0,whitefield,250
Omleterian,719,continental,3.6,whitefield,250
Omleterian,719,sandwich,3.6,whitefield,250
Go Naati,0,south indian,-,kr puram,250
Go Naati,0,biryani,-,kr puram,250
Go Naati,0,north indian,-,kr puram,250
Go Naati,0,seafood,-,kr puram,250
Biriyani Paradise,4,biryani,4.0,marathahalli,250
Biriyani Paradise,4,north indian,4.0,marathahalli,250
Biriyani Paradise,4,kerala,4.0,marathahalli,250
Biriyani Paradise,4,chinese,4.0,marathahalli,250
Biriyani Paradise,4,south indian,4.0,marathahalli,250
Mutton Point,0,mughlai,New,marathahalli,250
Mutton Point,0,biryani,New,marathahalli,250
Miami Shakes & More,2,shake,3.5,kr puram,250
Miami Shakes & More,2,desserts,3.5,kr puram,250
Miami Shakes & More,2,beverages,3.5,kr puram,250
Bodypower Cafe,58,healthy food,3.5,whitefield,250
Bodypower Cafe,58,fast food,3.5,whitefield,250
Bodypower Cafe,58,beverages,3.5,whitefield,250
Bodypower Cafe,58,coffee,3.5,whitefield,250
Crazy Bao,17,fast food,3.1,kr puram,150
Crazy Bao,17,chinese,3.1,kr puram,150
Crazy Bao,17,north indian,3.1,kr puram,150
Crazy Bao,17,momos,3.1,kr puram,150
Kickstarter,0,chinese,-,whitefield,150
Kickstarter,0,kebab,-,whitefield,150
Kickstarter,0,beverages,-,whitefield,150
Kickstarter,0,sichuan,-,whitefield,150
Bhai Biryani - Ambur Biryani & Kebabs,0,biryani,-,marathahalli,150
Bhai Biryani - Ambur Biryani & Kebabs,0,kebab,-,marathahalli,150
The Chatpata Affair,13,street food,4.0,whitefield,150
Cream & Fudge,18,ice cream,3.4,kr puram,150
Cream & Fudge,18,desserts,3.4,kr puram,150
Cream & Fudge,18,fast food,3.4,kr puram,150
Cream & Fudge,18,waffle,3.4,kr puram,150
Cream & Fudge,18,shake,3.4,kr puram,150
Ultimate Tandoor,122,north indian,3.6,brookefield,150
Shreyas Pork And Chicken Hotel,0,north indian,New,whitefield,150
Shreyas Pork And Chicken Hotel,0,chinese,New,whitefield,150
Taaka Chinese,0,chinese,New,whitefield,150
Taaka Chinese,0,asian,New,whitefield,150
Taaka Chinese,0,oriental,New,whitefield,150
Maa Ka Swad,0,north indian,-,mahadevapura,150
Noodle,20,chinese,3.9,whitefield,150
Noodle,20,asian,3.9,whitefield,150
Noodle,20,sichuan,3.9,whitefield,150
Ghar Ka Tadka,56,north indian,3.8,whitefield,150
Ghar Ka Tadka,56,south indian,3.8,whitefield,150
Arogya Thaana,58,beverages,3.7,whitefield,150
Arogya Thaana,58,juices,3.7,whitefield,150
Arogya Thaana,58,fast food,3.7,whitefield,150
Arogya Thaana,58,healthy food,3.7,whitefield,150
Biryani Plaza,501,biryani,3.4,marathahalli,150
Biryani Plaza,501,chinese,3.4,marathahalli,150
Biryani Plaza,501,north indian,3.4,marathahalli,150
Biryani Plaza,501,rolls,3.4,marathahalli,150
Biryani Plaza,501,sichuan,3.4,marathahalli,150
The Baker's Dozen,427,bakery,3.7,whitefield,150
The Baker's Dozen,427,desserts,3.7,whitefield,150
The Twenty Handmade Chocolates,1,desserts,3.9,marathahalli,150
Howrah Bridge,90,bengali,2.9,brookefield,150
Enchanté by Chai Point,0,desserts,-,whitefield,150
Enchanté by Chai Point,0,shake,-,whitefield,150
Enchanté by Chai Point,0,beverages,-,whitefield,150
Malabar Darbar,0,north indian,-,marathahalli,150
Malabar Darbar,0,mughlai,-,marathahalli,150
Malabar Darbar,0,chinese,-,marathahalli,150
Malabar Darbar,0,seafood,-,marathahalli,150
Malabar Darbar,0,biryani,-,marathahalli,150
Malabar Darbar,0,rolls,-,marathahalli,150
Malabar Darbar,0,momos,-,marathahalli,150
Malabar Darbar,0,fast food,-,marathahalli,150
Bowlss Of Bliss,1,desserts,3.7,mahadevapura brookefield,150
Bowlss Of Bliss,1,ice cream,3.7,mahadevapura brookefield,150
Cafe N Town,0,pasta,New,whitefield,150
Cafe N Town,0,burger,New,whitefield,150
Cafe N Town,0,fast food,New,whitefield,150
Nevesa Bites,9,chinese,-,marathahalli,150
Nevesa Bites,9,south indian,-,marathahalli,150
Nevesa Bites,9,north indian,-,marathahalli,150
Nevesa Bites,9,fast food,-,marathahalli,150
Miami Waffles & Jawbreakers,0,waffle,-,kr puram,150
Miami Waffles & Jawbreakers,0,desserts,-,kr puram,150
Miami Waffles & Jawbreakers,0,beverages,-,kr puram,150
Wall Street Shack,167,rolls,3.7,whitefield,150
Wall Street Shack,167,fast food,3.7,whitefield,150
Wall Street Shack,167,wraps,3.7,whitefield,150
The Big Bang Sky Deck And Lounge,741,finger food,-,kr puram,150
The Big Bang Sky Deck And Lounge,741,north indian,-,kr puram,150
The Big Bang Sky Deck And Lounge,741,mughlai,-,kr puram,150
The Big Bang Sky Deck And Lounge,741,chinese,-,kr puram,150
The Big Bang Sky Deck And Lounge,741,continental,-,kr puram,150
The Big Bang Sky Deck And Lounge,741,fast food,-,kr puram,150
The Big Bang Sky Deck And Lounge,741,desserts,-,kr puram,150
The Big Bang Sky Deck And Lounge,741,beverages,-,kr puram,150
Sri Sai Ram Foods,0,south indian,-,whitefield,100
Sri Sai Ram Foods,0,chinese,-,whitefield,100
Express Cafe,9,cafe,-,whitefield,100
Express Cafe,9,asian,-,whitefield,100
Express Cafe,9,italian,-,whitefield,100
Express Cafe,9,north indian,-,whitefield,100
Express Cafe,9,beverages,-,whitefield,100
Express Cafe,9,desserts,-,whitefield,100
ATR Foods,6,south indian,-,brookefield,100
Vijay Kitchen,21,andhra,3.3,brookefield,100
Vijay Kitchen,21,chinese,3.3,brookefield,100
Vijay Kitchen,21,biryani,3.3,brookefield,100
Vijay Kitchen,21,mughlai,3.3,brookefield,100
Vijay Kitchen,21,seafood,3.3,brookefield,100
Vijay Kitchen,21,north indian,3.3,brookefield,100
Vijay Kitchen,21,south indian,3.3,brookefield,100
Amrit Bhog - Jain Food,2667,north indian,3.9,brookefield,100
Amrit Bhog - Jain Food,2667,gujarati,3.9,brookefield,100
Iyengar's Bread Basket,1525,bakery,3.7,marathahalli,100
Iyengar's Bread Basket,1525,desserts,3.7,marathahalli,100
A 2 Z Momo King,19,momos,3.0,whitefield,100
A 2 Z Momo King,19,chinese,3.0,whitefield,100
A 2 Z Momo King,19,fast food,3.0,whitefield,100
Biryani Festival,5,biryani,3.3,whitefield,100
Biryani Festival,5,north indian,3.3,whitefield,100
Biryani Festival,5,chinese,3.3,whitefield,100
Cake Creation,33,bakery,3.1,whitefield,100
Chole Bhatura And Parathas,253,north indian,3.2,whitefield,100
J H B Cafe,62,south indian,3.3,kr puram,100
J H B Cafe,62,north indian,3.3,kr puram,100
J H B Cafe,62,chinese,3.3,kr puram,100
World Of Combos,22,north indian,3.9,whitefield,100
World Of Combos,22,biryani,3.9,whitefield,100
Wrap It,109,wraps,4.1,whitefield,250
Anika Restaurant,19,north indian,2.9,whitefield,250
Anika Restaurant,19,chinese,2.9,whitefield,250
Anika Restaurant,19,street food,2.9,whitefield,250
La Burgerita,0,burger,-,whitefield,250
Amoeba Sports Bar,670,continental,3.0,whitefield,250
Amoeba Sports Bar,670,chinese,3.0,whitefield,250
Amoeba Sports Bar,670,north indian,3.0,whitefield,250
Amoeba Sports Bar,670,mughlai,3.0,whitefield,250
Amoeba Sports Bar,670,sichuan,3.0,whitefield,250
Kolkata Recipe,0,bengali,-,whitefield,250
Kolkata Recipe,0,chinese,-,whitefield,250
Kolkata Recipe,0,north indian,-,whitefield,250
Ocean Cake,0,bakery,-,whitefield,250
Ocean Cake,0,desserts,-,whitefield,250
Carlos Cakes,23,bakery,3.6,marathahalli,250
Punjab Da Kitchen,0,north indian,-,marathahalli,250
Punjab Da Kitchen,0,beverages,-,marathahalli,250
TT's Kitchen,14,north indian,2.9,whitefield,250
TT's Kitchen,14,mughlai,2.9,whitefield,250
TT's Kitchen,14,biryani,2.9,whitefield,250
Pabrai's fresh and Naturelle Ice Cream,0,ice cream,-,whitefield,250
Pabrai's fresh and Naturelle Ice Cream,0,desserts,-,whitefield,250
Maa Tea,7,tea,4.2,marathahalli,250
Maa Tea,7,beverages,4.2,marathahalli,250
Maa Tea,7,sandwich,4.2,marathahalli,250
Maa Tea,7,fast food,4.2,marathahalli,250
Maa Tea,7,street food,4.2,marathahalli,250
Meatwale.Com,0,north indian,-,whitefield,250
Meatwale.Com,0,fast food,-,whitefield,250
Aarya Home Made,71,north indian,3.9,marathahalli,200
Aarya Home Made,71,chinese,3.9,marathahalli,200
Aarya Home Made,71,south indian,3.9,marathahalli,200
Aarya Home Made,71,andhra,3.9,marathahalli,200
Annamandir,0,street food,New,whitefield,200
Annamandir,0,south indian,New,whitefield,200
Kolkata Famous Kati Roll,0,rolls,-,kaggadasapura,200
The Vada Company,0,south indian,-,whitefield,200
The Vada Company,0,north indian,-,whitefield,200
The Vada Company,0,chinese,-,whitefield,200
The Vada Company,0,biryani,-,whitefield,200
The Diner,19,fast food,4.0,whitefield,200
The Diner,19,street food,4.0,whitefield,200
The Diner,19,roast chicken,4.0,whitefield,200
The Diner,19,north indian,4.0,whitefield,200
Chiness Food Corner(CFC),33,chinese,3.3,brookefield,200
Chiness Food Corner(CFC),33,sichuan,3.3,brookefield,200
Genie Menie Combos,86,north indian,3.8,whitefield,200
Genie Menie Combos,86,biryani,3.8,whitefield,200
Namma Nati Mane,297,south indian,3.6,marathahalli,200
Namma Nati Mane,297,biryani,3.6,marathahalli,200
Amritsari Haveli,58,north indian,3.3,brookefield,200
Amritsari Haveli,58,biryani,3.3,brookefield,200
Amritsari Haveli,58,desserts,3.3,brookefield,200
Amritsari Haveli,58,beverages,3.3,brookefield,200
Cafe'ISH,0,north indian,-,whitefield,200
Cafe'ISH,0,biryani,-,whitefield,200
Cafe'ISH,0,street food,-,whitefield,200
Cafe'ISH,0,desserts,-,whitefield,200
A1 Food Services,136,chinese,3.0,kr puram,200
A1 Food Services,136,fast food,3.0,kr puram,200
The Flower Tart,0,bakery,New,marathahalli,200
The Flower Tart,0,desserts,New,marathahalli,200
The Flower Tart,0,beverages,New,marathahalli,200
Chiller's Nation - Iris Inn,44,north indian,-,marathahalli,150
Chiller's Nation - Iris Inn,44,continental,-,marathahalli,150
Chiller's Nation - Iris Inn,44,italian,-,marathahalli,150
Chiller's Nation - Iris Inn,44,shake,-,marathahalli,150
Chetty’s Corner,0,fast food,New,brookefield,150
Chetty’s Corner,0,street food,New,brookefield,150
Chetty’s Corner,0,burger,New,brookefield,150
Chetty’s Corner,0,sandwich,New,brookefield,150
Sugar Cane Wala,120,juices,4.1,kaggadasapura,150
Kolapasi,46,biryani,3.2,brookefield,150
Kolapasi,46,south indian,3.2,brookefield,150
Kolapasi,46,north indian,3.2,brookefield,150
Lalaji Ki Kulfi,0,ice cream,-,brookefield,150
Lalaji Ki Kulfi,0,desserts,-,brookefield,150
Lalaji Ki Kulfi,0,beverages,-,brookefield,150
Habba Kadal,74,kashmiri,3.7,whitefield,150
Habba Kadal,74,north indian,3.7,whitefield,150
Habba Kadal,74,mughlai,3.7,whitefield,150
Habba Kadal,74,kebab,3.7,whitefield,150
Prasuma Momo Kitchen,109,momos,4.2,brookefield,150
Chinese Town,197,chinese,3.3,brookefield,150
Chinese Town,197,fast food,3.3,brookefield,150
Chinese Town,197,seafood,3.3,brookefield,150
Chinese Town,197,momos,3.3,brookefield,150
Chinese Town,197,sichuan,3.3,brookefield,150
Tea Time,282,tea,3.9,brookefield,150
Tea Time,282,shake,3.9,brookefield,150
Tea Time,282,beverages,3.9,brookefield,150
Coco Hut,40,kerala,3.6,whitefield,150
Tea Bites Cafe,7,sandwich,3.7,marathahalli,150
Tea Bites Cafe,7,momos,3.7,marathahalli,150
Tea Bites Cafe,7,fast food,3.7,marathahalli,150
Tea Bites Cafe,7,street food,3.7,marathahalli,150
Tea Bites Cafe,7,chinese,3.7,marathahalli,150
Tea Bites Cafe,7,tea,3.7,marathahalli,150
