Restaurant_ID,Restaurant_Name,restaurant_link,cusine,Location,Latitude,Longitude,delivery_review_number,Rating,price_for_one
115,Mealful Rolls - India's Biggest Rolls,https://www.zomato.com/bangalore/mealful-rolls-indias-biggest-rolls-indiranagar-bangalore/order,fast food,indiranagar,12.98060989,77.64637756,525,4.3,₹ 250
115,Mealful Rolls - India's Biggest Rolls,https://www.zomato.com/bangalore/mealful-rolls-indias-biggest-rolls-indiranagar-bangalore/order,north indian,indiranagar,12.98060989,77.64637756,525,4.3,₹ 250
115,Mealful Rolls - India's Biggest Rolls,https://www.zomato.com/bangalore/mealful-rolls-indias-biggest-rolls-indiranagar-bangalore/order,desserts,indiranagar,12.98060989,77.64637756,525,4.3,₹ 250
115,Mealful Rolls - India's Biggest Rolls,https://www.zomato.com/bangalore/mealful-rolls-indias-biggest-rolls-indiranagar-bangalore/order,beverages,indiranagar,12.98060989,77.64637756,525,4.3,₹ 250
116,Biggies Burger,https://www.zomato.com/bangalore/biggies-burger-frazer-town-bangalore/order,fast food,frazer town,12.99518776,77.61421204,43,3.9,₹ 250
116,Biggies Burger,https://www.zomato.com/bangalore/biggies-burger-frazer-town-bangalore/order,burger,frazer town,12.99518776,77.61421204,43,3.9,₹ 250
116,Biggies Burger,https://www.zomato.com/bangalore/biggies-burger-frazer-town-bangalore/order,beverages,frazer town,12.99518776,77.61421204,43,3.9,₹ 250
117,99 Variety Dosa & Pav Bhaji,https://www.zomato.com/bangalore/99-variety-dosa-pav-bhaji-koramangala-6th-block-bangalore/order,south indian,koramangala 6th block,12.93684006,77.62756348,162,3.7,₹ 250
117,99 Variety Dosa & Pav Bhaji,https://www.zomato.com/bangalore/99-variety-dosa-pav-bhaji-koramangala-6th-block-bangalore/order,maharashtrian,koramangala 6th block,12.93684006,77.62756348,162,3.7,₹ 250
118,Keventers - Milkshakes & Desserts,https://www.zomato.com/bangalore/keventers-milkshakes-desserts-brigade-road-bangalore/order,shake,near brigade road,12.97020912,77.60921478,22,4.3,₹ 250
118,Keventers - Milkshakes & Desserts,https://www.zomato.com/bangalore/keventers-milkshakes-desserts-brigade-road-bangalore/order,beverages,near brigade road,12.97020912,77.60921478,22,4.3,₹ 250
118,Keventers - Milkshakes & Desserts,https://www.zomato.com/bangalore/keventers-milkshakes-desserts-brigade-road-bangalore/order,ice cream,near brigade road,12.97020912,77.60921478,22,4.3,₹ 250
119,Mad Over Donuts,https://www.zomato.com/bangalore/mad-over-donuts-brigade-road/order,desserts,brigade road,12.97050285,77.60930634,159,4.1,₹ 250
119,Mad Over Donuts,https://www.zomato.com/bangalore/mad-over-donuts-brigade-road/order,waffle,brigade road,12.97050285,77.60930634,159,4.1,₹ 250
119,Mad Over Donuts,https://www.zomato.com/bangalore/mad-over-donuts-brigade-road/order,beverages,brigade road,12.97050285,77.60930634,159,4.1,₹ 250
120,FB Cakes,https://www.zomato.com/bangalore/fb-cakes-marathahalli-bangalore/order,bakery,marathahalli,12.95651245,77.69651031,230,3.8,₹ 250
121,ITC Master Chef Creations,https://www.zomato.com/bangalore/itc-master-chef-creations-banaswadi-bangalore/order,north indian,banaswadi,12.99804306,77.62810516,505,4.1,₹ 250
121,ITC Master Chef Creations,https://www.zomato.com/bangalore/itc-master-chef-creations-banaswadi-bangalore/order,biryani,banaswadi,12.99804306,77.62810516,505,4.1,₹ 250
121,ITC Master Chef Creations,https://www.zomato.com/bangalore/itc-master-chef-creations-banaswadi-bangalore/order,mughlai,banaswadi,12.99804306,77.62810516,505,4.1,₹ 250
121,ITC Master Chef Creations,https://www.zomato.com/bangalore/itc-master-chef-creations-banaswadi-bangalore/order,kebab,banaswadi,12.99804306,77.62810516,505,4.1,₹ 250
121,ITC Master Chef Creations,https://www.zomato.com/bangalore/itc-master-chef-creations-banaswadi-bangalore/order,rolls,banaswadi,12.99804306,77.62810516,505,4.1,₹ 250
121,ITC Master Chef Creations,https://www.zomato.com/bangalore/itc-master-chef-creations-banaswadi-bangalore/order,desserts,banaswadi,12.99804306,77.62810516,505,4.1,₹ 250
121,ITC Master Chef Creations,https://www.zomato.com/bangalore/itc-master-chef-creations-banaswadi-bangalore/order,modern indian,banaswadi,12.99804306,77.62810516,505,4.1,₹ 250
122,Ambur Biryani Point,https://www.zomato.com/bangalore/ambur-biryani-point-koramangala-1st-block/order,biryani,koramangala 1st block,12.92773914,77.63735962,22,4.3,₹ 250
123,Chung Wah,https://www.zomato.com/bangalore/chung-wah-residency-road/order,chinese,residency road,12.97388363,77.60943604,353,4.1,₹ 250
123,Chung Wah,https://www.zomato.com/bangalore/chung-wah-residency-road/order,thai,residency road,12.97388363,77.60943604,353,4.1,₹ 250
123,Chung Wah,https://www.zomato.com/bangalore/chung-wah-residency-road/order,vietnamese,residency road,12.97388363,77.60943604,353,4.1,₹ 250
123,Chung Wah,https://www.zomato.com/bangalore/chung-wah-residency-road/order,sichuan,residency road,12.97388363,77.60943604,353,4.1,₹ 250
124,Donne Biriyani House,https://www.zomato.com/bangalore/donne-biriyani-house-kammanahalli-bangalore/order,biryani,kammanahalli,13.01081753,77.6350708,2633,3.5,₹ 250
124,Donne Biriyani House,https://www.zomato.com/bangalore/donne-biriyani-house-kammanahalli-bangalore/order,south indian,kammanahalli,13.01081753,77.6350708,2633,3.5,₹ 250
125,Laddoos,https://www.zomato.com/bangalore/laddoos-jeevan-bhima-nagar/order,mithai,jeevan bhima nagar,12.96788883,77.65283966,203,3.9,₹ 250
125,Laddoos,https://www.zomato.com/bangalore/laddoos-jeevan-bhima-nagar/order,north indian,jeevan bhima nagar,12.96788883,77.65283966,203,3.9,₹ 250
125,Laddoos,https://www.zomato.com/bangalore/laddoos-jeevan-bhima-nagar/order,street food,jeevan bhima nagar,12.96788883,77.65283966,203,3.9,₹ 250
126,Chaayos Chai+Snacks=Relax,https://www.zomato.com/bangalore/chaayos-chai-snacks-relax-cv-raman-nagar-bangalore/order,tea,cv raman nagar,12.97950172,77.65803528,397,4.2,₹ 250
126,Chaayos Chai+Snacks=Relax,https://www.zomato.com/bangalore/chaayos-chai-snacks-relax-cv-raman-nagar-bangalore/order,beverages,cv raman nagar,12.97950172,77.65803528,397,4.2,₹ 250
127,Cream Stone Ice Cream,https://www.zomato.com/bangalore/cream-stone-ice-cream-frazer-town-bangalore/order,ice cream,frazer town,13.00058746,77.61538696,100,4.0,₹ 250
127,Cream Stone Ice Cream,https://www.zomato.com/bangalore/cream-stone-ice-cream-frazer-town-bangalore/order,desserts,frazer town,13.00058746,77.61538696,100,4.0,₹ 250
127,Cream Stone Ice Cream,https://www.zomato.com/bangalore/cream-stone-ice-cream-frazer-town-bangalore/order,beverages,frazer town,13.00058746,77.61538696,100,4.0,₹ 250
127,Cream Stone Ice Cream,https://www.zomato.com/bangalore/cream-stone-ice-cream-frazer-town-bangalore/order,shake,frazer town,13.00058746,77.61538696,100,4.0,₹ 250
128,Cupcake Bliss Cakes & Desserts,https://www.zomato.com/bangalore/cupcake-bliss-cakes-desserts-kaggadasapura-bangalore/order,bakery,kaggadasapura,12.98409557,77.67850494,1045,4.0,₹ 250
128,Cupcake Bliss Cakes & Desserts,https://www.zomato.com/bangalore/cupcake-bliss-cakes-desserts-kaggadasapura-bangalore/order,desserts,kaggadasapura,12.98409557,77.67850494,1045,4.0,₹ 250
129,Yumlane Pizza,https://www.zomato.com/bangalore/yumlane-pizza-kaggadasapura-bangalore/order,pizza,kaggadasapura,12.96941757,77.68267059,45,3.3,₹ 250
129,Yumlane Pizza,https://www.zomato.com/bangalore/yumlane-pizza-kaggadasapura-bangalore/order,fast food,kaggadasapura,12.96941757,77.68267059,45,3.3,₹ 250
129,Yumlane Pizza,https://www.zomato.com/bangalore/yumlane-pizza-kaggadasapura-bangalore/order,desserts,kaggadasapura,12.96941757,77.68267059,45,3.3,₹ 250
129,Yumlane Pizza,https://www.zomato.com/bangalore/yumlane-pizza-kaggadasapura-bangalore/order,beverages,kaggadasapura,12.96941757,77.68267059,45,3.3,₹ 250
130,Starbucks Coffee,https://www.zomato.com/bangalore/starbucks-coffee-mg-road-bangalore/order,cafe,mg road,12.9728508,77.61852264,67,3.9,₹ 300
130,Starbucks Coffee,https://www.zomato.com/bangalore/starbucks-coffee-mg-road-bangalore/order,beverages,mg road,12.9728508,77.61852264,67,3.9,₹ 300
130,Starbucks Coffee,https://www.zomato.com/bangalore/starbucks-coffee-mg-road-bangalore/order,desserts,mg road,12.9728508,77.61852264,67,3.9,₹ 300
131,Krispy Kreme,https://www.zomato.com/bangalore/krispy-kreme-richmond-road/order,desserts,richmond road,12.96692753,77.6115036,60,4.5,₹ 300
131,Krispy Kreme,https://www.zomato.com/bangalore/krispy-kreme-richmond-road/order,beverages,richmond road,12.96692753,77.6115036,60,4.5,₹ 300
132,Momo Zone - The Momo Company,https://www.zomato.com/bangalore/momo-zone-the-momo-company-kaggadasapura-bangalore/order,chinese,kaggadasapura,12.98422241,77.67822266,237,3.9,₹ 300
132,Momo Zone - The Momo Company,https://www.zomato.com/bangalore/momo-zone-the-momo-company-kaggadasapura-bangalore/order,tibetan,kaggadasapura,12.98422241,77.67822266,237,3.9,₹ 300
133,Just Shawarma,https://www.zomato.com/bangalore/just-shawarma-kalyan-nagar-bangalore/order,lebanese,kalyan nagar,13.01577377,77.63920593,76,3.6,₹ 300
133,Just Shawarma,https://www.zomato.com/bangalore/just-shawarma-kalyan-nagar-bangalore/order,fast food,kalyan nagar,13.01577377,77.63920593,76,3.6,₹ 300
133,Just Shawarma,https://www.zomato.com/bangalore/just-shawarma-kalyan-nagar-bangalore/order,beverages,kalyan nagar,13.01577377,77.63920593,76,3.6,₹ 300
134,IDC Kitchen,https://www.zomato.com/bangalore/idc-kitchen-residency-road-bangalore/order,south indian,residency road,12.96593952,77.5945282,31,4.1,₹ 300
134,IDC Kitchen,https://www.zomato.com/bangalore/idc-kitchen-residency-road-bangalore/order,beverages,residency road,12.96593952,77.5945282,31,4.1,₹ 300
135,Donne Biriyani Mane,https://www.zomato.com/bangalore/donne-biriyani-mane-cv-raman-nagar-bangalore/order,biryani,cv raman nagar,12.99225235,77.66394806,32,3.2,₹ 300
135,Donne Biriyani Mane,https://www.zomato.com/bangalore/donne-biriyani-mane-cv-raman-nagar-bangalore/order,south indian,cv raman nagar,12.99225235,77.66394806,32,3.2,₹ 300
135,Donne Biriyani Mane,https://www.zomato.com/bangalore/donne-biriyani-mane-cv-raman-nagar-bangalore/order,chinese,cv raman nagar,12.99225235,77.66394806,32,3.2,₹ 300
135,Donne Biriyani Mane,https://www.zomato.com/bangalore/donne-biriyani-mane-cv-raman-nagar-bangalore/order,north indian,cv raman nagar,12.99225235,77.66394806,32,3.2,₹ 300
135,Donne Biriyani Mane,https://www.zomato.com/bangalore/donne-biriyani-mane-cv-raman-nagar-bangalore/order,seafood,cv raman nagar,12.99225235,77.66394806,32,3.2,₹ 300
136,Sweet Truth - Cake and Desserts,https://www.zomato.com/bangalore/sweet-truth-cake-and-desserts-thippasandra-bangalore/order,desserts,thippasandra,12.97126007,77.65840149,740,4.1,₹ 300
136,Sweet Truth - Cake and Desserts,https://www.zomato.com/bangalore/sweet-truth-cake-and-desserts-thippasandra-bangalore/order,bakery,thippasandra,12.97126007,77.65840149,740,4.1,₹ 300
137,ibaco,https://www.zomato.com/bangalore/ibaco-brigade-road-bangalore/order,ice cream,brigade road,12.96772861,77.60662842,107,4.4,₹ 300
137,ibaco,https://www.zomato.com/bangalore/ibaco-brigade-road-bangalore/order,bakery,brigade road,12.96772861,77.60662842,107,4.4,₹ 300
137,ibaco,https://www.zomato.com/bangalore/ibaco-brigade-road-bangalore/order,desserts,brigade road,12.96772861,77.60662842,107,4.4,₹ 300
138,Itminaan Matka Biryani - Slow Cooked,https://www.zomato.com/bangalore/itminaan-matka-biryani-slow-cooked-indiranagar-bangalore/order,biryani,indiranagar,12.98060608,77.64637756,570,4.2,₹ 300
138,Itminaan Matka Biryani - Slow Cooked,https://www.zomato.com/bangalore/itminaan-matka-biryani-slow-cooked-indiranagar-bangalore/order,north indian,indiranagar,12.98060608,77.64637756,570,4.2,₹ 300
138,Itminaan Matka Biryani - Slow Cooked,https://www.zomato.com/bangalore/itminaan-matka-biryani-slow-cooked-indiranagar-bangalore/order,desserts,indiranagar,12.98060608,77.64637756,570,4.2,₹ 300
139,Sreeraj Lassi Bar,https://www.zomato.com/bangalore/sreeraj-lassi-bar-commercial-street/order,beverages,commercial street,12.98266315,77.61078644,181,4.3,₹ 300
139,Sreeraj Lassi Bar,https://www.zomato.com/bangalore/sreeraj-lassi-bar-commercial-street/order,shake,commercial street,12.98266315,77.61078644,181,4.3,₹ 300
139,Sreeraj Lassi Bar,https://www.zomato.com/bangalore/sreeraj-lassi-bar-commercial-street/order,ice cream,commercial street,12.98266315,77.61078644,181,4.3,₹ 300
139,Sreeraj Lassi Bar,https://www.zomato.com/bangalore/sreeraj-lassi-bar-commercial-street/order,desserts,commercial street,12.98266315,77.61078644,181,4.3,₹ 300
140,Pure Veg Meals By LunchBox,https://www.zomato.com/bangalore/pure-veg-meals-by-lunchbox-airport-road-bangalore/order,north indian,old airport road,12.95709038,77.66259766,43,4.0,₹ 300
141,Hotel Revoli Inn,https://www.zomato.com/bangalore/hotel-revoli-inn-shanti-nagar-bangalore/order,chinese,shanti nagar,12.95597649,77.59207153,65,4.0,₹ 300
141,Hotel Revoli Inn,https://www.zomato.com/bangalore/hotel-revoli-inn-shanti-nagar-bangalore/order,north indian,shanti nagar,12.95597649,77.59207153,65,4.0,₹ 300
141,Hotel Revoli Inn,https://www.zomato.com/bangalore/hotel-revoli-inn-shanti-nagar-bangalore/order,mughlai,shanti nagar,12.95597649,77.59207153,65,4.0,₹ 300
142,GOPIZZA,https://www.zomato.com/bangalore/gopizza-2-banaswadi-bangalore/order,pizza,banaswadi,13.00095654,77.63256836,17,3.8,₹ 300
142,GOPIZZA,https://www.zomato.com/bangalore/gopizza-2-banaswadi-bangalore/order,fast food,banaswadi,13.00095654,77.63256836,17,3.8,₹ 300
143,Donne Biriyanis Junction,https://www.zomato.com/bangalore/donne-biriyanis-junction-kammanahalli-bangalore/order,biryani,kammanahalli,13.01066875,77.63506317,874,3.5,₹ 300
143,Donne Biriyanis Junction,https://www.zomato.com/bangalore/donne-biriyanis-junction-kammanahalli-bangalore/order,south indian,kammanahalli,13.01066875,77.63506317,874,3.5,₹ 300
144,Pasta Street,https://www.zomato.com/bangalore/pasta-street-koramangala-4th-block-bangalore/order,pasta,koramangala 4th block,12.93304634,77.63108063,4060,4.1,₹ 300
144,Pasta Street,https://www.zomato.com/bangalore/pasta-street-koramangala-4th-block-bangalore/order,pizza,koramangala 4th block,12.93304634,77.63108063,4060,4.1,₹ 300
144,Pasta Street,https://www.zomato.com/bangalore/pasta-street-koramangala-4th-block-bangalore/order,italian,koramangala 4th block,12.93304634,77.63108063,4060,4.1,₹ 300
144,Pasta Street,https://www.zomato.com/bangalore/pasta-street-koramangala-4th-block-bangalore/order,european,koramangala 4th block,12.93304634,77.63108063,4060,4.1,₹ 300
144,Pasta Street,https://www.zomato.com/bangalore/pasta-street-koramangala-4th-block-bangalore/order,salad,koramangala 4th block,12.93304634,77.63108063,4060,4.1,₹ 300
144,Pasta Street,https://www.zomato.com/bangalore/pasta-street-koramangala-4th-block-bangalore/order,desserts,koramangala 4th block,12.93304634,77.63108063,4060,4.1,₹ 300
144,Pasta Street,https://www.zomato.com/bangalore/pasta-street-koramangala-4th-block-bangalore/order,beverages,koramangala 4th block,12.93304634,77.63108063,4060,4.1,₹ 300
145,New Tandoor,https://www.zomato.com/bangalore/new-tandoor-cv-raman-nagar/order,north indian,cv raman nagar,12.98524094,77.66750336,276,3.9,₹ 300
145,New Tandoor,https://www.zomato.com/bangalore/new-tandoor-cv-raman-nagar/order,chinese,cv raman nagar,12.98524094,77.66750336,276,3.9,₹ 300
145,New Tandoor,https://www.zomato.com/bangalore/new-tandoor-cv-raman-nagar/order,mughlai,cv raman nagar,12.98524094,77.66750336,276,3.9,₹ 300
145,New Tandoor,https://www.zomato.com/bangalore/new-tandoor-cv-raman-nagar/order,rolls,cv raman nagar,12.98524094,77.66750336,276,3.9,₹ 300
145,New Tandoor,https://www.zomato.com/bangalore/new-tandoor-cv-raman-nagar/order,biryani,cv raman nagar,12.98524094,77.66750336,276,3.9,₹ 300
145,New Tandoor,https://www.zomato.com/bangalore/new-tandoor-cv-raman-nagar/order,seafood,cv raman nagar,12.98524094,77.66750336,276,3.9,₹ 300
146,Daily Sushi,https://www.zomato.com/bangalore/daily-sushi-church-street-bangalore/order,japanese,church street,12.97579098,77.60248566,55,3.9,₹ 300
146,Daily Sushi,https://www.zomato.com/bangalore/daily-sushi-church-street-bangalore/order,korean,church street,12.97579098,77.60248566,55,3.9,₹ 300
146,Daily Sushi,https://www.zomato.com/bangalore/daily-sushi-church-street-bangalore/order,sushi,church street,12.97579098,77.60248566,55,3.9,₹ 300
146,Daily Sushi,https://www.zomato.com/bangalore/daily-sushi-church-street-bangalore/order,asian,church street,12.97579098,77.60248566,55,3.9,₹ 300
147,Dum Biryani Adda,https://www.zomato.com/bangalore/dum-biryani-adda-1-jeevan-bhima-nagar-bangalore/order,biryani,jeevan bhima nagar,12.96786976,77.65441895,3615,4.0,₹ 300
147,Dum Biryani Adda,https://www.zomato.com/bangalore/dum-biryani-adda-1-jeevan-bhima-nagar-bangalore/order,north indian,jeevan bhima nagar,12.96786976,77.65441895,3615,4.0,₹ 300
148,The Filter Coffee,https://www.zomato.com/bangalore/the-filter-coffee-kalyan-nagar/order,south indian,kalyan nagar,13.01780701,77.64302826,936,4.3,₹ 300
148,The Filter Coffee,https://www.zomato.com/bangalore/the-filter-coffee-kalyan-nagar/order,coffee,kalyan nagar,13.01780701,77.64302826,936,4.3,₹ 300
149,Zaatar,https://www.zomato.com/bangalore/zaatar-old-madras-road-bangalore/order,bbq,old madras road,12.9959507,77.66673279,699,3.8,₹ 300
149,Zaatar,https://www.zomato.com/bangalore/zaatar-old-madras-road-bangalore/order,arabian,old madras road,12.9959507,77.66673279,699,3.8,₹ 300
149,Zaatar,https://www.zomato.com/bangalore/zaatar-old-madras-road-bangalore/order,biryani,old madras road,12.9959507,77.66673279,699,3.8,₹ 300
149,Zaatar,https://www.zomato.com/bangalore/zaatar-old-madras-road-bangalore/order,chinese,old madras road,12.9959507,77.66673279,699,3.8,₹ 300
149,Zaatar,https://www.zomato.com/bangalore/zaatar-old-madras-road-bangalore/order,north indian,old madras road,12.9959507,77.66673279,699,3.8,₹ 300
149,Zaatar,https://www.zomato.com/bangalore/zaatar-old-madras-road-bangalore/order,mughlai,old madras road,12.9959507,77.66673279,699,3.8,₹ 300
149,Zaatar,https://www.zomato.com/bangalore/zaatar-old-madras-road-bangalore/order,desserts,old madras road,12.9959507,77.66673279,699,3.8,₹ 300
149,Zaatar,https://www.zomato.com/bangalore/zaatar-old-madras-road-bangalore/order,beverages,old madras road,12.9959507,77.66673279,699,3.8,₹ 300
150,The Dessert Zone,https://www.zomato.com/bangalore/the-dessert-zone-kaggadasapura-bangalore/order,desserts,kaggadasapura,12.98422241,77.67822266,194,3.7,₹ 300
150,The Dessert Zone,https://www.zomato.com/bangalore/the-dessert-zone-kaggadasapura-bangalore/order,bakery,kaggadasapura,12.98422241,77.67822266,194,3.7,₹ 300
151,Hamza Hotel,https://www.zomato.com/bangalore/hamza-hotel-shivajinagar-bangalore/order,north indian,shivajinagar,12.98604774,77.60495758,308,4.2,₹ 300
151,Hamza Hotel,https://www.zomato.com/bangalore/hamza-hotel-shivajinagar-bangalore/order,chinese,shivajinagar,12.98604774,77.60495758,308,4.2,₹ 300
151,Hamza Hotel,https://www.zomato.com/bangalore/hamza-hotel-shivajinagar-bangalore/order,mughlai,shivajinagar,12.98604774,77.60495758,308,4.2,₹ 300
151,Hamza Hotel,https://www.zomato.com/bangalore/hamza-hotel-shivajinagar-bangalore/order,biryani,shivajinagar,12.98604774,77.60495758,308,4.2,₹ 300
152,AB's - Absolute Barbecues,https://www.zomato.com/bangalore/abs-absolute-barbecues-marathahalli/order,north indian,marathahalli,12.94987106,77.69908905,14867,3.6,₹ 300
152,AB's - Absolute Barbecues,https://www.zomato.com/bangalore/abs-absolute-barbecues-marathahalli/order,mangalorean,marathahalli,12.94987106,77.69908905,14867,3.6,₹ 300
152,AB's - Absolute Barbecues,https://www.zomato.com/bangalore/abs-absolute-barbecues-marathahalli/order,bbq,marathahalli,12.94987106,77.69908905,14867,3.6,₹ 300
152,AB's - Absolute Barbecues,https://www.zomato.com/bangalore/abs-absolute-barbecues-marathahalli/order,street food,marathahalli,12.94987106,77.69908905,14867,3.6,₹ 300
152,AB's - Absolute Barbecues,https://www.zomato.com/bangalore/abs-absolute-barbecues-marathahalli/order,desserts,marathahalli,12.94987106,77.69908905,14867,3.6,₹ 300
152,AB's - Absolute Barbecues,https://www.zomato.com/bangalore/abs-absolute-barbecues-marathahalli/order,salad,marathahalli,12.94987106,77.69908905,14867,3.6,₹ 300
152,AB's - Absolute Barbecues,https://www.zomato.com/bangalore/abs-absolute-barbecues-marathahalli/order,beverages,marathahalli,12.94987106,77.69908905,14867,3.6,₹ 300
153,Khan Saheb Grills and Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-indiranagar/order,north indian,indiranagar,12.97127914,77.63509369,1058,4.0,₹ 300
153,Khan Saheb Grills and Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-indiranagar/order,rolls,indiranagar,12.97127914,77.63509369,1058,4.0,₹ 300
153,Khan Saheb Grills and Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-indiranagar/order,kebab,indiranagar,12.97127914,77.63509369,1058,4.0,₹ 300
153,Khan Saheb Grills and Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-indiranagar/order,mughlai,indiranagar,12.97127914,77.63509369,1058,4.0,₹ 300
153,Khan Saheb Grills and Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-indiranagar/order,biryani,indiranagar,12.97127914,77.63509369,1058,4.0,₹ 300
153,Khan Saheb Grills and Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-and-rolls-indiranagar/order,beverages,indiranagar,12.97127914,77.63509369,1058,4.0,₹ 300
154,Toscano,https://www.zomato.com/bangalore/toscano-church-street-bangalore/order,italian,church street,12.97493744,77.60293579,83,4.0,₹ 500
154,Toscano,https://www.zomato.com/bangalore/toscano-church-street-bangalore/order,pizza,church street,12.97493744,77.60293579,83,4.0,₹ 500
154,Toscano,https://www.zomato.com/bangalore/toscano-church-street-bangalore/order,salad,church street,12.97493744,77.60293579,83,4.0,₹ 500
154,Toscano,https://www.zomato.com/bangalore/toscano-church-street-bangalore/order,continental,church street,12.97493744,77.60293579,83,4.0,₹ 500
154,Toscano,https://www.zomato.com/bangalore/toscano-church-street-bangalore/order,desserts,church street,12.97493744,77.60293579,83,4.0,₹ 500
154,Toscano,https://www.zomato.com/bangalore/toscano-church-street-bangalore/order,beverages,church street,12.97493744,77.60293579,83,4.0,₹ 500
154,Toscano,https://www.zomato.com/bangalore/toscano-church-street-bangalore/order,seafood,church street,12.97493744,77.60293579,83,4.0,₹ 500
155,Just Bake,https://www.zomato.com/bangalore/just-bake-frazer-town-bangalore/order,bakery,frazer town,12.99625778,77.61357117,15,3.6,₹ 500
156,Bucket Biryani,https://www.zomato.com/bangalore/bucket-biryani-brigade-road-bangalore/order,north indian,brigade road,12.96713257,77.6089859,7,4.1,₹ 500
156,Bucket Biryani,https://www.zomato.com/bangalore/bucket-biryani-brigade-road-bangalore/order,biryani,brigade road,12.96713257,77.6089859,7,4.1,₹ 500
156,Bucket Biryani,https://www.zomato.com/bangalore/bucket-biryani-brigade-road-bangalore/order,chinese,brigade road,12.96713257,77.6089859,7,4.1,₹ 500
156,Bucket Biryani,https://www.zomato.com/bangalore/bucket-biryani-brigade-road-bangalore/order,mughlai,brigade road,12.96713257,77.6089859,7,4.1,₹ 500
157,Ghee Tadka Khichdi,https://www.zomato.com/bangalore/ghee-tadka-khichdi-jeevan-bhima-nagar-bangalore/order,north indian,jeevan bhima nagar,12.96812534,77.65078735,1627,4.4,₹ 500
157,Ghee Tadka Khichdi,https://www.zomato.com/bangalore/ghee-tadka-khichdi-jeevan-bhima-nagar-bangalore/order,street food,jeevan bhima nagar,12.96812534,77.65078735,1627,4.4,₹ 500
158,Apsara Ice Creams,https://www.zomato.com/bangalore/apsara-ice-creams-cv-raman-nagar-bangalore/order,ice cream,cv raman nagar,12.98897076,77.6638031,391,4.2,₹ 500
158,Apsara Ice Creams,https://www.zomato.com/bangalore/apsara-ice-creams-cv-raman-nagar-bangalore/order,desserts,cv raman nagar,12.98897076,77.6638031,391,4.2,₹ 500
159,New Taj Darbar,https://www.zomato.com/bangalore/new-taj-darbar-shivajinagar-bangalore/order,north indian,shivajinagar,12.98536396,77.60525513,64,3.6,₹ 500
159,New Taj Darbar,https://www.zomato.com/bangalore/new-taj-darbar-shivajinagar-bangalore/order,chinese,shivajinagar,12.98536396,77.60525513,64,3.6,₹ 500
159,New Taj Darbar,https://www.zomato.com/bangalore/new-taj-darbar-shivajinagar-bangalore/order,mughlai,shivajinagar,12.98536396,77.60525513,64,3.6,₹ 500
159,New Taj Darbar,https://www.zomato.com/bangalore/new-taj-darbar-shivajinagar-bangalore/order,biryani,shivajinagar,12.98536396,77.60525513,64,3.6,₹ 500
160,Aubree,https://www.zomato.com/bangalore/aubree-mg-road-bangalore/order,bakery,mg road,12.97290325,77.61849213,30,4.2,₹ 500
160,Aubree,https://www.zomato.com/bangalore/aubree-mg-road-bangalore/order,fast food,mg road,12.97290325,77.61849213,30,4.2,₹ 500
160,Aubree,https://www.zomato.com/bangalore/aubree-mg-road-bangalore/order,italian,mg road,12.97290325,77.61849213,30,4.2,₹ 500
160,Aubree,https://www.zomato.com/bangalore/aubree-mg-road-bangalore/order,thai,mg road,12.97290325,77.61849213,30,4.2,₹ 500
160,Aubree,https://www.zomato.com/bangalore/aubree-mg-road-bangalore/order,desserts,mg road,12.97290325,77.61849213,30,4.2,₹ 500
161,Absolute Shawarma,https://www.zomato.com/bangalore/absolute-shawarma-thippasandra-bangalore/order,lebanese,thippasandra,12.97223663,77.65379333,54,3.8,₹ 500
161,Absolute Shawarma,https://www.zomato.com/bangalore/absolute-shawarma-thippasandra-bangalore/order,rolls,thippasandra,12.97223663,77.65379333,54,3.8,₹ 500
162,Suchithra Biryani House,https://www.zomato.com/bangalore/suchithra-biryani-house-airport-road/order,biryani,old airport road,12.95907307,77.65509796,360,4.1,₹ 500
162,Suchithra Biryani House,https://www.zomato.com/bangalore/suchithra-biryani-house-airport-road/order,north indian,old airport road,12.95907307,77.65509796,360,4.1,₹ 500
162,Suchithra Biryani House,https://www.zomato.com/bangalore/suchithra-biryani-house-airport-road/order,chinese,old airport road,12.95907307,77.65509796,360,4.1,₹ 500
162,Suchithra Biryani House,https://www.zomato.com/bangalore/suchithra-biryani-house-airport-road/order,seafood,old airport road,12.95907307,77.65509796,360,4.1,₹ 500
162,Suchithra Biryani House,https://www.zomato.com/bangalore/suchithra-biryani-house-airport-road/order,mughlai,old airport road,12.95907307,77.65509796,360,4.1,₹ 500
163,1522 - The Pub,https://www.zomato.com/bangalore/1522-the-pub-residency-road-bangalore/order,chinese,residency road,12.97306538,77.60894775,108,4.3,₹ 500
163,1522 - The Pub,https://www.zomato.com/bangalore/1522-the-pub-residency-road-bangalore/order,north indian,residency road,12.97306538,77.60894775,108,4.3,₹ 500
163,1522 - The Pub,https://www.zomato.com/bangalore/1522-the-pub-residency-road-bangalore/order,continental,residency road,12.97306538,77.60894775,108,4.3,₹ 500
